doc_id,commenter_id,drug_name,persian_martidale_category,therapeutic_category,comment_clean,response_clean,retrieval_text
<<<<<<< HEAD
11,64,Aspirin,داروهای مسکن ،ضد التهاب وضد تب ها,داروهای موثر بر سیستم اعصاب مرکزی>داروهای ضد درد و ضد تب>داروهای ضد التهاب غیر استروئیدی>سالیسیلات ها,سلام.. من چون تحرک خیلی ندارم وتریاک بافوری مصرف می‌کنم وباعث غلظت خون هم می‌شود آیا چند روزی ی دونه قرص ۸۰ بخورم برای من ضرر داره خواهشن جوواب منو بدین باتشکر,سلام شمابهتر است ترک مصرف تریاک کنید درثانی یک آزمایش غلظت خون بدهید cbcاگرغلیظ بود خون بدهید (فصد) همین طور دلتان راخوش کنید به یک قرص هنرنیست,دارو: Aspirin | سؤال: سلام.. من چون تحرک خیلی ندارم وتریاک بافوری مصرف می‌کنم وباعث غلظت خون هم می‌شود آیا چند روزی ی دونه قرص ۸۰ بخورم برای من ضرر داره خواهشن جوواب منو بدین باتشکر | پاسخ: سلام شمابهتر است ترک مصرف تریاک کنید درثانی یک آزمایش غلظت خون بدهید cbcاگرغلیظ بود خون بدهید (فصد) همین طور دلتان راخوش کنید به یک قرص هنرنیست
12,65,Aspirin,داروهای مسکن ،ضد التهاب وضد تب ها,داروهای موثر بر سیستم اعصاب مرکزی>داروهای ضد درد و ضد تب>داروهای ضد التهاب غیر استروئیدی>سالیسیلات ها,با سلام و خسته نباشید.. آیا مصرف آسپرین با سرترالین تداخلی داره؟,سلام تداخل خفیف دارد. اگر ASA ۸۰ مصرف می‌کنید و سابقه خونریزی معده ندارید مشکلی نیست,دارو: Aspirin | سؤال: با سلام و خسته نباشید.. آیا مصرف آسپرین با سرترالین تداخلی داره؟ | پاسخ: سلام تداخل خفیف دارد. اگر ASA ۸۰ مصرف می‌کنید و سابقه خونریزی معده ندارید مشکلی نیست
13,67,Aspirin,داروهای مسکن ،ضد التهاب وضد تب ها,داروهای موثر بر سیستم اعصاب مرکزی>داروهای ضد درد و ضد تب>داروهای ضد التهاب غیر استروئیدی>سالیسیلات ها,با سلام من چند عدد قرص اسپرین ۸۰ بدون تجویز دکتر مصرف کردم که دچار تنگی نفس و درد در معده شدم و قطع کردم ایا لازم است به دکتر مراجعه کنم یا نه؟,سلام چندتا؟ چندسالتونه؟ بیماری خاصی دارین؟ باهم خوردین یا با فاصله؟,دارو: Aspirin | سؤال: با سلام من چند عدد قرص اسپرین ۸۰ بدون تجویز دکتر مصرف کردم که دچار تنگی نفس و درد در معده شدم و قطع کردم ایا لازم است به دکتر مراجعه کنم یا نه؟ | پاسخ: سلام چندتا؟ چندسالتونه؟ بیماری خاصی دارین؟ باهم خوردین یا با فاصله؟
14,68,Aspirin,داروهای مسکن ،ضد التهاب وضد تب ها,داروهای موثر بر سیستم اعصاب مرکزی>داروهای ضد درد و ضد تب>داروهای ضد التهاب غیر استروئیدی>سالیسیلات ها,من ۲۸ سال دارم، چند وقتی هست دچار پوسیدگی دندان شده‌ام و همین باعث بروز بوی بد دهانم شده است، به دلیل وجود کرونا برای ترمیم به دندانپزشکی مراجعه نکردم، می‌خواستم ببینم موقتا میتونم از آسپرین برای رفع پوسیدگی استفاده کنم؟,سلام، خیر. به هیچ وجه از این دارو جهت رفع پوسیدگی استفاده نکنید. این دارو در این مورد کاربردی ندارد حالت اسیدی استیل سالیسیلک اسید (استیک اسید) ممکن است منجر به آسیب به دندان و لثه شما شود. برای رفع پوسیدگی بهتر است از دهانشویه‌ی جنرال وی وان استفاده نمایید. قطره پرسیکا نیز در این مورد موثر است. در نهایت در اولین فرصت به دندانپزشک مراجعه نمایید.,دارو: Aspirin | سؤال: من ۲۸ سال دارم، چند وقتی هست دچار پوسیدگی دندان شده‌ام و همین باعث بروز بوی بد دهانم شده است، به دلیل وجود کرونا برای ترمیم به دندانپزشکی مراجعه نکردم، می‌خواستم ببینم موقتا میتونم از آسپرین برای رفع پوسیدگی استفاده کنم؟ | پاسخ: سلام، خیر. به هیچ وجه از این دارو جهت رفع پوسیدگی استفاده نکنید. این دارو در این مورد کاربردی ندارد حالت اسیدی استیل سالیسیلک اسید (استیک اسید) ممکن است منجر به آسیب به دندان و لثه شما شود. برای رفع پوسیدگی بهتر است از دهانشویه‌ی جنرال وی وان استفاده نمایید. قطره پرسیکا نیز در این مورد موثر است. در نهایت در اولین فرصت به دندانپزشک مراجعه نمایید.
15,70,Aspirin,داروهای مسکن ،ضد التهاب وضد تب ها,داروهای موثر بر سیستم اعصاب مرکزی>داروهای ضد درد و ضد تب>داروهای ضد التهاب غیر استروئیدی>سالیسیلات ها,مصرف آسپرین ۳۲۰ برای بیماری که مبتلا به فشار خون بالا است وغلظت خون دارد به چه صورت است آیا باید روزانه مصرف شود؟,روزانه ۳۲۰ میلی‌گرم توصیه نمی‌شود. برای غلظت خون حداکثر ۸۰ میلی‌گرم روزانه لازم است و بهتر است تحت نظر پزشک مصرف شود.,دارو: Aspirin | سؤال: مصرف آسپرین ۳۲۰ برای بیماری که مبتلا به فشار خون بالا است وغلظت خون دارد به چه صورت است آیا باید روزانه مصرف شود؟ | پاسخ: روزانه ۳۲۰ میلی‌گرم توصیه نمی‌شود. برای غلظت خون حداکثر ۸۰ میلی‌گرم روزانه لازم است و بهتر است تحت نظر پزشک مصرف شود.
16,71,Aspirin,داروهای مسکن ،ضد التهاب وضد تب ها,داروهای موثر بر سیستم اعصاب مرکزی>داروهای ضد درد و ضد تب>داروهای ضد التهاب غیر استروئیدی>سالیسیلات ها,ایا اگر اسپرین را چند روز یکبار مصرف کنیم مشکلی پیش نمیاد یا باید هر روز مصرف بشه از راهنمایتون سپاسگزارم,بستگی به شرایط بیمار دارد. اگر استنت گذاشته‌اید یا در معرض خطر سکته قلبی هستید مصرف آسپرین الزامیست.,دارو: Aspirin | سؤال: ایا اگر اسپرین را چند روز یکبار مصرف کنیم مشکلی پیش نمیاد یا باید هر روز مصرف بشه از راهنمایتون سپاسگزارم | پاسخ: بستگی به شرایط بیمار دارد. اگر استنت گذاشته‌اید یا در معرض خطر سکته قلبی هستید مصرف آسپرین الزامیست.
17,71,Aspirin,داروهای مسکن ،ضد التهاب وضد تب ها,داروهای موثر بر سیستم اعصاب مرکزی>داروهای ضد درد و ضد تب>داروهای ضد التهاب غیر استروئیدی>سالیسیلات ها,سلام لطفا مرا راهنمایی کنید. بنده ۶ ماه پیش دچار لخته خون در پای راست شده بودم و هروز قرص رقیق‌کننده خون می‌خوردم اما الان بعد از ۶ ماه هنوز کامل لخته خون باز نشده چکار باید انجام دهم لطفا راهنمایی کنید. ممنون,حتما باید تحت نظر پزشک متحصص عروق باشید.,دارو: Aspirin | سؤال: سلام لطفا مرا راهنمایی کنید. بنده ۶ ماه پیش دچار لخته خون در پای راست شده بودم و هروز قرص رقیق‌کننده خون می‌خوردم اما الان بعد از ۶ ماه هنوز کامل لخته خون باز نشده چکار باید انجام دهم لطفا راهنمایی کنید. ممنون | پاسخ: حتما باید تحت نظر پزشک متحصص عروق باشید.
18,71,Aspirin,داروهای مسکن ،ضد التهاب وضد تب ها,داروهای موثر بر سیستم اعصاب مرکزی>داروهای ضد درد و ضد تب>داروهای ضد التهاب غیر استروئیدی>سالیسیلات ها,سلام در خصوص (آسپرین) سوالی داشتم حتما باید جویدنی مصرف شود,فقط آسپرین ۱۰۰ میلی‌گرم جویدنی است ولی قرص آسپرین ۸۰ روکشدار است و به هیچ وجه نباید جویده شود.,دارو: Aspirin | سؤال: سلام در خصوص (آسپرین) سوالی داشتم حتما باید جویدنی مصرف شود | پاسخ: فقط آسپرین ۱۰۰ میلی‌گرم جویدنی است ولی قرص آسپرین ۸۰ روکشدار است و به هیچ وجه نباید جویده شود.
19,71,Aspirin,داروهای مسکن ،ضد التهاب وضد تب ها,داروهای موثر بر سیستم اعصاب مرکزی>داروهای ضد درد و ضد تب>داروهای ضد التهاب غیر استروئیدی>سالیسیلات ها,مصرف منظم آسپرین ۸۰ موجب رقت خون می‌شود. پس آیا در موقع تزریقات وریدی یا گرفتن نمونه خون برای آزمایش و یا انجام اعمال دندانپزشکی و ….. نیاز است که مصرف دارو قطع شود؟ قطع موقت آسپرین برای بیماری که به تجویز پزشک متخصص هر روز باید مصرف کند، مشکلی پیش نمی‌آورد؟,برای گرفتن نمونه آزمایش خون معمولا نیازی به قطع مصرف آسپرین نیست ولی قبل از هر نوع جراحی لازم است آسپرین از چند روز قبل قطع شود که در این خصوص لازم است با پزشک مشورت شود. قطع موقت آسپرین مانعی ندارد,دارو: Aspirin | سؤال: مصرف منظم آسپرین ۸۰ موجب رقت خون می‌شود. پس آیا در موقع تزریقات وریدی یا گرفتن نمونه خون برای آزمایش و یا انجام اعمال دندانپزشکی و ….. نیاز است که مصرف دارو قطع شود؟ قطع موقت آسپرین برای بیماری که به تجویز پزشک متخصص هر روز باید مصرف کند، مشکلی پیش نمی‌آورد؟ | پاسخ: برای گرفتن نمونه آزمایش خون معمولا نیازی به قطع مصرف آسپرین نیست ولی قبل از هر نوع جراحی لازم است آسپرین از چند روز قبل قطع شود که در این خصوص لازم است با پزشک مشورت شود. قطع موقت آسپرین مانعی ندارد
20,77,Aspirin,داروهای مسکن ،ضد التهاب وضد تب ها,داروهای موثر بر سیستم اعصاب مرکزی>داروهای ضد درد و ضد تب>داروهای ضد التهاب غیر استروئیدی>سالیسیلات ها,سلام فاصله خوردن قرص آسپرین با ویتامین‌ای چقدر باید باشه؟ خوردن آسپرین با زینک چطور؟,اگر آسپرین روکشدار مصرف می‌کنید با مصرف هم‌زمان ویتامین ایی و زینک تداخلی ندارد. اگر آسپرین ۳۲۵ یا جویدنی ۱۰۰ میلی‌گرم مصرف می‌کنید به دلیل اینکه این دارو اسیدی است و باعث کاهش pH معده می‌شود جذب فلزات از جمله روی را افزایش می‌دهد.,دارو: Aspirin | سؤال: سلام فاصله خوردن قرص آسپرین با ویتامین‌ای چقدر باید باشه؟ خوردن آسپرین با زینک چطور؟ | پاسخ: اگر آسپرین روکشدار مصرف می‌کنید با مصرف هم‌زمان ویتامین ایی و زینک تداخلی ندارد. اگر آسپرین ۳۲۵ یا جویدنی ۱۰۰ میلی‌گرم مصرف می‌کنید به دلیل اینکه این دارو اسیدی است و باعث کاهش pH معده می‌شود جذب فلزات از جمله روی را افزایش می‌دهد.
21,71,Aspirin,داروهای مسکن ،ضد التهاب وضد تب ها,داروهای موثر بر سیستم اعصاب مرکزی>داروهای ضد درد و ضد تب>داروهای ضد التهاب غیر استروئیدی>سالیسیلات ها,قرص آسپرین ۸۰ را در هر ساعت از روز میتوان مصرف کرد و یا بطور منظم و در ساعت خاصی در روز باید مصرف شود؟ در صورت فراموشی چع باید کرد؟,اگر دکتر برای شما مصرف روزانه تجویز کرده است بهتر است هر روز در یک ساعت مشخص مصرف کنید. یک نکته در خصوص مصرف قرص آسپرین ۸۰ این است که نباید قبل یا بعد از این دارو شربت آلومینیوم‌ام جی یا هر نوع آنتی‌اسید دیگر مصرف شود چون روکش این قرص در محیط قلیایی باز می‌شود و به قسمی تهیه‌شده است که در روده باز شود. مصرف آنتی‌اسید ممکن است باعث باز شدن دارو در معده شود و مشکلات گوارشی را تشدید کند,دارو: Aspirin | سؤال: قرص آسپرین ۸۰ را در هر ساعت از روز میتوان مصرف کرد و یا بطور منظم و در ساعت خاصی در روز باید مصرف شود؟ در صورت فراموشی چع باید کرد؟ | پاسخ: اگر دکتر برای شما مصرف روزانه تجویز کرده است بهتر است هر روز در یک ساعت مشخص مصرف کنید. یک نکته در خصوص مصرف قرص آسپرین ۸۰ این است که نباید قبل یا بعد از این دارو شربت آلومینیوم‌ام جی یا هر نوع آنتی‌اسید دیگر مصرف شود چون روکش این قرص در محیط قلیایی باز می‌شود و به قسمی تهیه‌شده است که در روده باز شود. مصرف آنتی‌اسید ممکن است باعث باز شدن دارو در معده شود و مشکلات گوارشی را تشدید کند
22,71,Aspirin,داروهای مسکن ،ضد التهاب وضد تب ها,داروهای موثر بر سیستم اعصاب مرکزی>داروهای ضد درد و ضد تب>داروهای ضد التهاب غیر استروئیدی>سالیسیلات ها,بهترین زمان مصرف آسپرین در روز چه موقع است؟ آیا آسپرین با داروهای ضدچربی مثل رزوواستاتین و یا آتورواستاتین و یا متفورمین تداخل اثر ایجاد نمی‌کند؟,بهتر است آسپرین را همراه با وعده اصلی غذایی (معمولا ناهار) مصرف کنید. تداخل خاصی بین این داروها وجود ندارد ولی مصرف هم‌زمان ممکن است به دستگاه گوارش فشار وارد کند.,دارو: Aspirin | سؤال: بهترین زمان مصرف آسپرین در روز چه موقع است؟ آیا آسپرین با داروهای ضدچربی مثل رزوواستاتین و یا آتورواستاتین و یا متفورمین تداخل اثر ایجاد نمی‌کند؟ | پاسخ: بهتر است آسپرین را همراه با وعده اصلی غذایی (معمولا ناهار) مصرف کنید. تداخل خاصی بین این داروها وجود ندارد ولی مصرف هم‌زمان ممکن است به دستگاه گوارش فشار وارد کند.
23,71,Aspirin,داروهای مسکن ،ضد التهاب وضد تب ها,داروهای موثر بر سیستم اعصاب مرکزی>داروهای ضد درد و ضد تب>داروهای ضد التهاب غیر استروئیدی>سالیسیلات ها,سلام / بلحاظ اینکه بطور عام آسپرینaspirin در دسترس عموم موجود است و نیاز مبرم است. فلذا استدعای عاجل دارم دستور و شیوه مصرف را توضیح فرمایند. «متشکرم»,آسپیرین کاربردهای متنوعی دارد. به عنوان مسکن که امروزه کمتر استفاده می‌شود چون دوز ضد درد آن ۳۲۵ میلی‌گرم است که مصرف روزانه آن می‌تواند باعث بروز خونریزی شود. به عنوان ضد تب هم دقیقا به همین دلیل کمتر مصرف می‌شود. امروزه آسپیرین بیشتر به عنوان رقیق‌کننده خون و پیشگیری از سکته قلبی با دوز ۸۰ یا ۱۰۰ میلی‌گرم کاربرد دارد. این دارو در افراد مسن و کسانی که احتمال بروز سکته قلبی در آنها وجود دارد استفاده می‌شود.,دارو: Aspirin | سؤال: سلام / بلحاظ اینکه بطور عام آسپرینaspirin در دسترس عموم موجود است و نیاز مبرم است. فلذا استدعای عاجل دارم دستور و شیوه مصرف را توضیح فرمایند. «متشکرم» | پاسخ: آسپیرین کاربردهای متنوعی دارد. به عنوان مسکن که امروزه کمتر استفاده می‌شود چون دوز ضد درد آن ۳۲۵ میلی‌گرم است که مصرف روزانه آن می‌تواند باعث بروز خونریزی شود. به عنوان ضد تب هم دقیقا به همین دلیل کمتر مصرف می‌شود. امروزه آسپیرین بیشتر به عنوان رقیق‌کننده خون و پیشگیری از سکته قلبی با دوز ۸۰ یا ۱۰۰ میلی‌گرم کاربرد دارد. این دارو در افراد مسن و کسانی که احتمال بروز سکته قلبی در آنها وجود دارد استفاده می‌شود.
24,78,Aspirin,داروهای مسکن ،ضد التهاب وضد تب ها,داروهای موثر بر سیستم اعصاب مرکزی>داروهای ضد درد و ضد تب>داروهای ضد التهاب غیر استروئیدی>سالیسیلات ها,من دوسال پیش در ۳۸ سالگی سکته مغزی کردم وبطوردائم باید اسپرین مصرف کنم بعلت سوءهاضمه اسپرین روکش دار باید بخورم فرق ظاهریش با غیر روکش دار چی هست؟؟؟؟ لطفا راهنمایی کنید.,آسپرین روکشدار در محیط قلیایی روده باز می‌شود و معده را کمتر تحت تاثیر قرار می‌دهد.,دارو: Aspirin | سؤال: من دوسال پیش در ۳۸ سالگی سکته مغزی کردم وبطوردائم باید اسپرین مصرف کنم بعلت سوءهاضمه اسپرین روکش دار باید بخورم فرق ظاهریش با غیر روکش دار چی هست؟؟؟؟ لطفا راهنمایی کنید. | پاسخ: آسپرین روکشدار در محیط قلیایی روده باز می‌شود و معده را کمتر تحت تاثیر قرار می‌دهد.
25,79,Aspirin,داروهای مسکن ،ضد التهاب وضد تب ها,داروهای موثر بر سیستم اعصاب مرکزی>داروهای ضد درد و ضد تب>داروهای ضد التهاب غیر استروئیدی>سالیسیلات ها,با سلام …آیا بدون تجویز پزشک میتوان آسپرین مصرف کرد جهت تجمع نکردن پلاکت …والا هرکجا تازگیا چشم میندازی یکنفر فوت‌شده تا می‌پرسی علت فوت میگن ایست قلبی …. یجورایی مد شده ایست قلبی …ومیگن آسپرین مصرف کن تا دچار این مد روز نشی …باتشکر,آسپرین باعث رقیق شدن خون می‌شود و بدون تجویز پزشک قابل‌استفاده است ولی عقیده پزشکان بر این است که قطع ناگهانی آسپرین در افرادی که به مدت طولانی آسپرین مصرف کرده‌اند صحیح نیست. بررسی عملکرد قلب با افزایش سن رابطه مستقیم دارد. وزرش و بهبود رژیم غذایی مهمترین عوامل افزایش طول عمر است.,دارو: Aspirin | سؤال: با سلام …آیا بدون تجویز پزشک میتوان آسپرین مصرف کرد جهت تجمع نکردن پلاکت …والا هرکجا تازگیا چشم میندازی یکنفر فوت‌شده تا می‌پرسی علت فوت میگن ایست قلبی …. یجورایی مد شده ایست قلبی …ومیگن آسپرین مصرف کن تا دچار این مد روز نشی …باتشکر | پاسخ: آسپرین باعث رقیق شدن خون می‌شود و بدون تجویز پزشک قابل‌استفاده است ولی عقیده پزشکان بر این است که قطع ناگهانی آسپرین در افرادی که به مدت طولانی آسپرین مصرف کرده‌اند صحیح نیست. بررسی عملکرد قلب با افزایش سن رابطه مستقیم دارد. وزرش و بهبود رژیم غذایی مهمترین عوامل افزایش طول عمر است.
26,80,Aspirin,داروهای مسکن ،ضد التهاب وضد تب ها,داروهای موثر بر سیستم اعصاب مرکزی>داروهای ضد درد و ضد تب>داروهای ضد التهاب غیر استروئیدی>سالیسیلات ها,ایا کسی فرق بین اسپرین ۸۰ ایرانی با ۸۱ امریکایی رو میدونه ممنون میشم,آسپرین ۸۰ محتوی ۸۰ میلی‌گرم و آسپرین ۸۱ دارای ۸۱ میلی‌گرم ماده موثره هستند. داروی آسپرین ایرانی و آمریکایی فرق چندانی با یکدیگر ندارند. آسپرین داروی خیلی پیچیده‌ای نیست که اختلاف در تکنولوژی ساخت قابل‌توجه باشد.,دارو: Aspirin | سؤال: ایا کسی فرق بین اسپرین ۸۰ ایرانی با ۸۱ امریکایی رو میدونه ممنون میشم | پاسخ: آسپرین ۸۰ محتوی ۸۰ میلی‌گرم و آسپرین ۸۱ دارای ۸۱ میلی‌گرم ماده موثره هستند. داروی آسپرین ایرانی و آمریکایی فرق چندانی با یکدیگر ندارند. آسپرین داروی خیلی پیچیده‌ای نیست که اختلاف در تکنولوژی ساخت قابل‌توجه باشد.
27,83,Benzydamine-Hydrochloride,داروهای مسکن ،ضد التهاب وضد تب ها,فراورده های چشمی-گوشی-بینی-حلق>دهان شویه ها و مواد قابل غرغره,سلام وقتتون بخیر پدرم در حال رادیوتراپی گردن و سر هستند دهنشون به شدت آفتی شده چه محلولی خوبه برای استفاده؟ آیا همین محلول کمک میکنه به بهبود؟ تشکر,استریپ آفتوژل برای پیشگیری و درمان موکوزیت‌های پس از پرتو درمانی بسیار موثر است.,دارو: Benzydamine-Hydrochloride | سؤال: سلام وقتتون بخیر پدرم در حال رادیوتراپی گردن و سر هستند دهنشون به شدت آفتی شده چه محلولی خوبه برای استفاده؟ آیا همین محلول کمک میکنه به بهبود؟ تشکر | پاسخ: استریپ آفتوژل برای پیشگیری و درمان موکوزیت‌های پس از پرتو درمانی بسیار موثر است.
28,84,Benzydamine-Hydrochloride,داروهای مسکن ،ضد التهاب وضد تب ها,فراورده های چشمی-گوشی-بینی-حلق>دهان شویه ها و مواد قابل غرغره,سلام من مقداری از این دهانشویه رو موقع غرغره کردن ناخواسته قورت دادم و با گذشت یک روز باعث سوزش مری و معده‌م شده. آیا رفع میشه؟ باید چیکار کنم؟ معده‌م اذیت ه خواهش می‌کنم جواب بدید,جای نگرانی نیست.,دارو: Benzydamine-Hydrochloride | سؤال: سلام من مقداری از این دهانشویه رو موقع غرغره کردن ناخواسته قورت دادم و با گذشت یک روز باعث سوزش مری و معده‌م شده. آیا رفع میشه؟ باید چیکار کنم؟ معده‌م اذیت ه خواهش می‌کنم جواب بدید | پاسخ: جای نگرانی نیست.
